

   ENGINE LOG STARTUP
   ==================

17:13:2717:13:27 [ [INFOINFO\\THREADLOG]: ]: Created thread ID logInitialized log.

17:13:27 [INFO\FILE]: Loaded library ID game from gameTemp.dll
17:13:27 [INFO\DEBUG]: Debug system initialized.
17:13:27 [INFO\RENDERTHREAD]: Started Render Thread
17:13:27 [INFO\THREAD]: Created thread ID render
17:13:27 [INFO\ENGINE]: Initializing engine...
17:13:27    [INFO\ENGINE]: Initializing SDL
17:13:27    [INFO\GRAPHICS]: Initializing Graphics...
17:13:27       [INFO\GRAPHICS]: Initializing SDL Video
17:13:27       [INFO\GRAPHICS]: Initializing SDL_Image
17:13:27       [INFO\GRAPHICS]: Initializing SDL_TTF
17:13:27       [INFO\GRAPHICS]: Creating Window and Renderer
17:13:27       [INFO\GRAPHICS]: Done initializing graphics.
17:13:27    [INFO\AUDIO]: Initializing audio...
17:13:27       [INFO\AUDIO]: Opening audio stream
17:13:28       [INFO\AUDIO]: Sound initialized
17:13:28    [INFO\TIME]: Initializing timer...
17:13:28       [INFO\TIME]: Initializing SDL timer subsystem
17:13:28       [INFO\TIME]: Done initializing timer.
17:13:28    [INFO\FILE]: File IO initialized.
17:13:28    [INFO\INPUT]: Initializing input...
17:13:28       [INFO\INPUT]: Initializing event system
17:13:28       [INFO\INPUT]: Getting keyboard state
17:13:28       [INFO\INPUT]: Input initialized
17:13:28    [INFO\THREAD]: Threading initialized.
17:13:28    [INFO\ENGINE]: Done initializing engine.
17:13:28 [INFO\GAME]: Initializing game...
17:13:28    [INFO\GAME]: Loading resources...
17:13:28       [INFO\GAME]: Loading textures
17:13:28       [INFO\GRPAHICS]: Loaded texture ID: test from test.png
17:13:28       [INFO\GAME]: Loading sounds
17:13:28       [INFO\AUDIO]: Loaded sound ID test from path test.mp3
17:13:28       [INFO\GAME]: Loading fonts
17:13:28       [INFO\GRPAHICS]: Loaded font ID: debug_small from debug_assets/OpenSans.ttf
17:13:28       [INFO\GAME]: Loading files
17:13:28       [INFO\FILE]: Loaded file ID test from path test.png
17:13:28       [INFO\GAME]: Done loading resources.
17:13:28    [INFO\GRPAHICS]: Loaded texture ID: debug_chunkbounds from debug_assets/chunkbounds.bmp
17:13:28    [INFO\GRPAHICS]: Loaded texture ID: debug_camera from debug_assets/camera.png
17:13:28    [INFO\GAME]: Done initializing game.
17:13:28 [INFO\CONSOLE]: testing callConsoleFunc
17:13:28 [WARNING\DEBUG]: util.cpp, line 125: Last frame took 28.527014 ms!
17:13:35 [WARNING\DEBUG]: util.cpp, line 125: Last frame took 19.122599 ms!
17:13:35 [WARNING\DEBUG]: util.cpp, line 125: Last frame took 17.691189 ms!
17:13:35 [WARNING\DEBUG]: util.cpp, line 125: Last frame took 20.652181 ms!
17:13:35 [WARNING\DEBUG]: util.cpp, line 125: Last frame took 20.118659 ms!
17:13:36 [WARNING\DEBUG]: util.cpp, line 125: Last frame took 19.297420 ms!
17:13:36 [WARNING\DEBUG]: util.cpp, line 125: Last frame took 151.228070 ms!
17:13:36 [INFO\GAME]: Shutting down game...
17:13:36    [INFO\RENDERTHREAD]: Exiting Render Thread
17:13:36    [INFO\GAME]: Done destroying game.
17:13:36 [INFO\ENGINE]: Shutting down engine...
17:13:36    [INFO\GRPAHICS]: Destroying Graphics
17:13:36       [INFO\GRPAHICS]: Destroying Renderer
17:13:36       [INFO\GRPAHICS]: Destroying Window
17:13:36       [INFO\GRPAHICS]: Quitting SDL Video
17:13:36       [INFO\GRPAHICS]: Quitting SDL_Image
17:13:36       [INFO\GRPAHICS]: Quitting SDL_TTF
17:13:36       [INFO\GRPAHICS]: Done destroying graphics.
17:13:36    [INFO\AUDIO]: Destroying audio...
17:13:36       [INFO\AUDIO]: Stopping all sounds
17:13:36       [INFO\AUDIO]: Stopped or begun timeout of all currently playing audio
17:13:36       [INFO\AUDIO]: Quitting SDL_Mixer
17:13:36       [INFO\AUDIO]: Done destroying audio.
17:13:36    [INFO\TIME]: Destroying timer...
17:13:36       [INFO\TIME]: Quitting timer subsystem
17:13:36       [INFO\TIME]: Done destroying timer.
17:13:36    [INFO\FILE]: File IO destroyed.
17:13:36    [INFO\INPUT]: Destroying input...
17:13:36       [INFO\INPUT]: Quitting subsystem
17:13:36       [INFO\INPUT]: Done destroying input.
17:13:36    [INFO\THREAD]: Threading destroyed.
17:13:36    [INFO\ENGINE]: Done shutting down engine.
17:13:36    [INFO\LOG]: Shut down log.
